,Energy,Divergence
384,-9.651029719479099e-09,11.880000668107565
385,-9.711453734008633e-09,11.905285937663141
386,-9.769530382439227e-09,12.121429817717196
387,-9.830044599612733e-09,13.239917228093669
388,-9.891246244741016e-09,13.591090616780107
389,-9.953614440629388e-09,13.28197605879556
390,-1.0016455256350382e-08,12.691075870421864
391,-1.0076419027739067e-08,12.055199224321154
392,-1.0136553974357831e-08,11.91613503246419
393,-1.0198573526624263e-08,12.598563671368652
394,-1.0262948835949237e-08,13.35071924641849
395,-1.0327343234676234e-08,12.946926808933409
396,-1.0390999230488896e-08,12.539320447946587
397,-1.0453621252444292e-08,12.004470638340685
398,-1.0515254821404037e-08,12.210106009213954
399,-1.0577338144878967e-08,12.83941716463685
400,-1.0640415165704286e-08,13.49594773577104
401,-1.0701888048141862e-08,13.003264584186931
402,-1.0764259180961159e-08,12.16070917781798
403,-1.0827625269772637e-08,11.909826895891191
404,-1.0890397489650084e-08,12.425725609670602
405,-1.0953358086190318e-08,12.71539746098924
406,-1.1015626010450534e-08,12.643860122807723
407,-1.107707455920153e-08,12.641890914899049
408,-1.1140883060486219e-08,12.304382503592036
409,-1.1205804200730189e-08,12.45657241193625
410,-1.1273049422230947e-08,12.18018449494561
411,-1.1338765394503199e-08,12.72965556861535
412,-1.1402968689657421e-08,12.526826304599224
413,-1.1467759350782335e-08,11.828374854461533
414,-1.1534295327918574e-08,12.203108827834445
415,-1.1600658451651815e-08,13.228791640480393
416,-1.1665700841072066e-08,13.023130689018673
417,-1.1731665814609422e-08,11.90037119517986
418,-1.1795259507854099e-08,12.424083652441144
419,-1.1859778512272e-08,12.282879468275087
420,-1.1927006112881823e-08,12.137697024100653
421,-1.1996748688690405e-08,12.097737692026
422,-1.2063323264231758e-08,12.531631989207698
423,-1.2129214397529054e-08,11.471966577468597
424,-1.2193674036073044e-08,12.016040397420834
425,-1.2258051443390472e-08,13.102676129221262
426,-1.232586766865865e-08,13.652403929518789
427,-1.2395813934648077e-08,12.480118464676279
428,-1.2461886102570117e-08,11.427543151474502
429,-1.2525294565855547e-08,11.310510902200722
430,-1.2591458404839757e-08,11.778780736630056
431,-1.2659435526472538e-08,12.669489193541175
432,-1.2727376567062492e-08,12.417481479713164
433,-1.279334951213514e-08,12.503080579663138
434,-1.2859413079393808e-08,12.517025463699987
435,-1.292730608186601e-08,11.643610175784543
436,-1.2993822969802635e-08,11.533931193800528
437,-1.3059447690803024e-08,12.404592940025022
438,-1.3128786872216156e-08,12.86860669436809
439,-1.3198364775948755e-08,12.518634511087434
440,-1.3265923609187857e-08,12.14961178132739
441,-1.3332218346970763e-08,11.574641762863743
442,-1.3401933023092027e-08,11.554646621344236
443,-1.3471231088935119e-08,12.162472325523016
444,-1.3542945955959753e-08,12.188231886576908
445,-1.3613875430790088e-08,12.135561990901946
446,-1.3684947761424126e-08,12.316691630864083
447,-1.3754041507860001e-08,12.520319077361378
448,-1.3823844708481978e-08,12.185451363272106
449,-1.3895083599351738e-08,11.603794680827976
450,-1.3967379958742895e-08,11.543693145388579
451,-1.4040583798561157e-08,12.002857812238716
452,-1.4115872158247185e-08,12.040158123024721
453,-1.4191064441654455e-08,11.784932386712738
454,-1.4265078217217499e-08,11.78290151346734
455,-1.433800872213168e-08,12.206086866965366
456,-1.4411279269996047e-08,11.975866948174513
457,-1.4486616716750766e-08,11.876975977129364
458,-1.4562784866811726e-08,12.60699864484881
459,-1.463696709059795e-08,12.599277355490589
460,-1.4714163760443447e-08,11.738381029062209
461,-1.4792041355274713e-08,11.403328773288813
462,-1.4868441934486061e-08,12.000372252557309
463,-1.4946569579424253e-08,11.766751386224076
464,-1.5026646230516055e-08,11.465769386458225
465,-1.5103916321167557e-08,12.019665479823043
466,-1.5183177162911367e-08,12.46802429674692
467,-1.526364357331482e-08,12.268626904219337
468,-1.534251654377217e-08,11.701944528841457
469,-1.5421835702603395e-08,11.626198333813214
470,-1.5504616125182416e-08,11.535834524183942
471,-1.558833864083196e-08,12.169174181936393
472,-1.5671464770265065e-08,12.368603846119125
473,-1.5755733116745188e-08,12.331332085388244
474,-1.5841564066486846e-08,11.529121161557796
475,-1.5925050586937936e-08,11.598374212562803
476,-1.6010833708336996e-08,11.935719569228725
477,-1.6098568353179078e-08,12.749731493306454
478,-1.61859692483026e-08,12.649448025071958
479,-1.6273087998003154e-08,11.191300579621432
480,-1.6360733489128226e-08,10.83367271297359
481,-1.6446950841871455e-08,11.635922235052746
482,-1.653595881230013e-08,12.838191428911161
483,-1.66275763658333e-08,12.614225128294533
484,-1.6716376450695954e-08,12.437940344171894
485,-1.6804791810864866e-08,11.84430090692086
486,-1.6894432668188648e-08,11.257818452237888
487,-1.6985502083474357e-08,11.504072345012046
488,-1.7078827613418443e-08,12.337249938036123
489,-1.7171882955034137e-08,13.157316592145323
490,-1.7262818744612376e-08,12.4177305185484
491,-1.7352807196807997e-08,11.11046815533576
492,-1.7444794581278053e-08,11.157217518099907
493,-1.753861496713723e-08,12.230654328177952
494,-1.763695974916913e-08,12.87917527858918
495,-1.7730882085014845e-08,12.385252248887896
496,-1.7824339982214843e-08,11.795521950638983
497,-1.791918616085718e-08,12.02939404090417
498,-1.8014918003491053e-08,12.754444640541456
499,-1.8112410685412644e-08,12.332948365547905
500,-1.8212954314022196e-08,11.761773508119628
501,-1.83131056660931e-08,12.214578590296291
502,-1.8410505837932465e-08,12.913096342270002
503,-1.851159089216283e-08,11.939879401420628
504,-1.861440091440585e-08,11.253338427392478
505,-1.8716254998552274e-08,11.996657905664758
506,-1.8817949235265883e-08,12.869851857921436
507,-1.8920572139555362e-08,12.444126746604464
508,-1.902227036200819e-08,12.225261261244762
509,-1.9125469933859424e-08,12.350213717697804
510,-1.923155389219947e-08,12.056928725667573
511,-1.9339327157051324e-08,11.995446787163534
512,-1.9443105494223797e-08,12.036635895198785
